task_name,task_status,build_links,crossbow_branch_url,ci_system,extra_params,template,arrow_commit
verify-rc-source-cpp-linux-almalinux-8-amd64,failure,['https://github.com/ursacomputing/crossbow/actions/runs/9819374107/job/27112859215'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-07-06-0-github-verify-rc-source-cpp-linux-almalinux-8-amd64,github,"{'env': {'ALMALINUX': '8'}, 'target': 'cpp', 'distro': 'almalinux'}",verify-rc/github.linux.amd64.docker.yml,8d5b289b100e068b47739d8fee0efdead9f1c574
verify-rc-source-cpp-linux-conda-latest-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9819373937/job/27112858592'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-07-06-0-github-verify-rc-source-cpp-linux-conda-latest-amd64,github,"{'env': {'CONDA': 'latest'}, 'target': 'cpp', 'distro': 'conda'}",verify-rc/github.linux.amd64.docker.yml,8d5b289b100e068b47739d8fee0efdead9f1c574
verify-rc-source-cpp-linux-ubuntu-20.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9819373989/job/27112858784'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-07-06-0-github-verify-rc-source-cpp-linux-ubuntu-20.04-amd64,github,"{'env': {'UBUNTU': '20.04'}, 'target': 'cpp', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,8d5b289b100e068b47739d8fee0efdead9f1c574
verify-rc-source-cpp-linux-ubuntu-22.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9819373871/job/27112858374'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-07-06-0-github-verify-rc-source-cpp-linux-ubuntu-22.04-amd64,github,"{'env': {'UBUNTU': '22.04'}, 'target': 'cpp', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,8d5b289b100e068b47739d8fee0efdead9f1c574
verify-rc-source-cpp-macos-amd64,failure,['https://github.com/ursacomputing/crossbow/actions/runs/9819373864/job/27112858306'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-07-06-0-github-verify-rc-source-cpp-macos-amd64,github,"{'target': 'cpp', 'github_runner': 'macos-12'}",verify-rc/github.macos.yml,8d5b289b100e068b47739d8fee0efdead9f1c574
verify-rc-source-cpp-macos-arm64,failure,['https://github.com/ursacomputing/crossbow/actions/runs/9819373917/job/27112858478'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-07-06-0-github-verify-rc-source-cpp-macos-arm64,github,"{'env': {'ARROW_FLIGHT': 0, 'ARROW_GANDIVA': 0, 'TEST_INTEGRATION_JAVA': 0, 'PYTEST_ADDOPTS': ""-k 'not test_cancellation'""}, 'target': 'cpp', 'github_runner': 'macos-14'}",verify-rc/github.macos.yml,8d5b289b100e068b47739d8fee0efdead9f1c574
verify-rc-source-cpp-macos-conda-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9819373915/job/27112858491'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-07-06-0-github-verify-rc-source-cpp-macos-conda-amd64,github,"{'target': 'cpp', 'use_conda': True, 'github_runner': 'macos-12'}",verify-rc/github.macos.yml,8d5b289b100e068b47739d8fee0efdead9f1c574
verify-rc-source-csharp-linux-almalinux-8-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9819373878/job/27112858415'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-07-06-0-github-verify-rc-source-csharp-linux-almalinux-8-amd64,github,"{'env': {'ALMALINUX': '8'}, 'target': 'csharp', 'distro': 'almalinux'}",verify-rc/github.linux.amd64.docker.yml,8d5b289b100e068b47739d8fee0efdead9f1c574
verify-rc-source-csharp-linux-conda-latest-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9819373983/job/27112858739'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-07-06-0-github-verify-rc-source-csharp-linux-conda-latest-amd64,github,"{'env': {'CONDA': 'latest'}, 'target': 'csharp', 'distro': 'conda'}",verify-rc/github.linux.amd64.docker.yml,8d5b289b100e068b47739d8fee0efdead9f1c574
verify-rc-source-csharp-linux-ubuntu-20.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9819374064/job/27112859008'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-07-06-0-github-verify-rc-source-csharp-linux-ubuntu-20.04-amd64,github,"{'env': {'UBUNTU': '20.04'}, 'target': 'csharp', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,8d5b289b100e068b47739d8fee0efdead9f1c574
