task_name,task_status,build_links,crossbow_branch_url,ci_system,extra_params,template,arrow_commit
verify-rc-source-cpp-linux-almalinux-8-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/8049099685/job/21981783655'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-02-26-0-github-verify-rc-source-cpp-linux-almalinux-8-amd64,github,"{'env': {'ALMALINUX': '8'}, 'target': 'cpp', 'distro': 'almalinux'}",verify-rc/github.linux.amd64.docker.yml,b8fff043c6cb351b1fad87fa0eeaf8dbc550e37c
verify-rc-source-cpp-linux-conda-latest-amd64,failure,['https://github.com/ursacomputing/crossbow/actions/runs/8049099955/job/21981785054'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-02-26-0-github-verify-rc-source-cpp-linux-conda-latest-amd64,github,"{'env': {'CONDA': 'latest'}, 'target': 'cpp', 'distro': 'conda'}",verify-rc/github.linux.amd64.docker.yml,b8fff043c6cb351b1fad87fa0eeaf8dbc550e37c
verify-rc-source-cpp-linux-ubuntu-20.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/8049099771/job/21981783755'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-02-26-0-github-verify-rc-source-cpp-linux-ubuntu-20.04-amd64,github,"{'env': {'UBUNTU': '20.04'}, 'target': 'cpp', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,b8fff043c6cb351b1fad87fa0eeaf8dbc550e37c
verify-rc-source-cpp-linux-ubuntu-22.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/8049100064/job/21981785176'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-02-26-0-github-verify-rc-source-cpp-linux-ubuntu-22.04-amd64,github,"{'env': {'UBUNTU': '22.04'}, 'target': 'cpp', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,b8fff043c6cb351b1fad87fa0eeaf8dbc550e37c
verify-rc-source-cpp-macos-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/8049099881/job/21981784012'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-02-26-0-github-verify-rc-source-cpp-macos-amd64,github,"{'target': 'cpp', 'github_runner': 'macos-latest'}",verify-rc/github.macos.amd64.yml,b8fff043c6cb351b1fad87fa0eeaf8dbc550e37c
verify-rc-source-cpp-macos-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/8049099526/job/21981782708'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-02-26-0-github-verify-rc-source-cpp-macos-arm64,github,"{'env': {'ARROW_FLIGHT': 0, 'ARROW_GANDIVA': 0, 'TEST_INTEGRATION_JAVA': 0, 'PYTEST_ADDOPTS': ""-k 'not test_cancellation'""}, 'target': 'cpp', 'github_runner': ['self-hosted', 'macOS', 'arm64']}",verify-rc/github.macos.arm64.yml,b8fff043c6cb351b1fad87fa0eeaf8dbc550e37c
verify-rc-source-cpp-macos-conda-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/8049099289/job/21981780873'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-02-26-0-github-verify-rc-source-cpp-macos-conda-amd64,github,"{'target': 'cpp', 'use_conda': True, 'github_runner': 'macos-latest'}",verify-rc/github.macos.amd64.yml,b8fff043c6cb351b1fad87fa0eeaf8dbc550e37c
verify-rc-source-csharp-linux-almalinux-8-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/8049099799/job/21981783817'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-02-26-0-github-verify-rc-source-csharp-linux-almalinux-8-amd64,github,"{'env': {'ALMALINUX': '8'}, 'target': 'csharp', 'distro': 'almalinux'}",verify-rc/github.linux.amd64.docker.yml,b8fff043c6cb351b1fad87fa0eeaf8dbc550e37c
verify-rc-source-csharp-linux-conda-latest-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/8049099396/job/21981781576'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-02-26-0-github-verify-rc-source-csharp-linux-conda-latest-amd64,github,"{'env': {'CONDA': 'latest'}, 'target': 'csharp', 'distro': 'conda'}",verify-rc/github.linux.amd64.docker.yml,b8fff043c6cb351b1fad87fa0eeaf8dbc550e37c
verify-rc-source-csharp-linux-ubuntu-20.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/8049099835/job/21981783963'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-02-26-0-github-verify-rc-source-csharp-linux-ubuntu-20.04-amd64,github,"{'env': {'UBUNTU': '20.04'}, 'target': 'csharp', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,b8fff043c6cb351b1fad87fa0eeaf8dbc550e37c
verify-rc-source-csharp-linux-ubuntu-22.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/8049099639/job/21981783242'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2024-02-26-0-github-verify-rc-source-csharp-linux-ubuntu-22.04-amd64,github,"{'env': {'UBUNTU': '22.04'}, 'target': 'csharp', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,b8fff043c6cb351b1fad87fa0eeaf8dbc550e37c
