task_name,task_status,build_links,crossbow_branch_url,ci_system,extra_params,template,arrow_commit
almalinux-8-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/12348830397/job/34458411852'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-almalinux-8-amd64,github,"{'architecture': 'amd64', 'target': 'almalinux-8', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
almalinux-8-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/12348830210/job/34458411379'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-almalinux-8-arm64,github,"{'architecture': 'arm64', 'target': 'almalinux-8-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
almalinux-9-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/12348829909/job/34458411083'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-almalinux-9-amd64,github,"{'architecture': 'amd64', 'target': 'almalinux-9', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
almalinux-9-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/12348830214/job/34458411550'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-almalinux-9-arm64,github,"{'architecture': 'arm64', 'target': 'almalinux-9-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
amazon-linux-2023-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/12348830408/job/34458412006'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-amazon-linux-2023-amd64,github,"{'architecture': 'amd64', 'target': 'amazon-linux-2023', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
amazon-linux-2023-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/12348829018/job/34458403733'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-amazon-linux-2023-arm64,github,"{'architecture': 'arm64', 'target': 'amazon-linux-2023-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
centos-7-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/12348830076/job/34458410022'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-centos-7-amd64,github,"{'architecture': 'amd64', 'target': 'centos-7', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
centos-8-stream-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/12348829352/job/34458405977'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-centos-8-stream-amd64,github,"{'architecture': 'amd64', 'target': 'centos-8-stream', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
centos-8-stream-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/12348830430/job/34458452301'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-centos-8-stream-arm64,github,"{'architecture': 'arm64', 'target': 'centos-8-stream-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
centos-9-stream-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/12348829479/job/34458407017'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-centos-9-stream-amd64,github,"{'architecture': 'amd64', 'target': 'centos-9-stream', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
centos-9-stream-arm64,failure,['https://github.com/ursacomputing/crossbow/actions/runs/12348829963/job/34458410050'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-centos-9-stream-arm64,github,"{'architecture': 'arm64', 'target': 'centos-9-stream-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
conan-maximum,failure,['https://github.com/ursacomputing/crossbow/actions/runs/12348829783/job/34458409804'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-conan-maximum,github,"{'flags': '-e ARROW_CONAN_PARQUET=True -e ARROW_CONAN_WITH_BROTLI=True -e ARROW_CONAN_WITH_BZ2=True -e ARROW_CONAN_WITH_FLIGHT_RPC=True -e ARROW_CONAN_WITH_GLOG=True -e ARROW_CONAN_WITH_JEMALLOC=True -e ARROW_CONAN_WITH_JSON=True -e ARROW_CONAN_WITH_LZ4=True -e ARROW_CONAN_WITH_SNAPPY=True -e ARROW_CONAN_WITH_ZSTD=True', 'image': 'conan', 'push': False}",docker-tests/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
conan-minimum,failure,['https://github.com/ursacomputing/crossbow/actions/runs/12348829773/job/34458408841'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-github-conan-minimum,github,"{'image': 'conan', 'push': False}",docker-tests/github.linux.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
conda-clean,success,['https://github.com/ursacomputing/crossbow/runs/34458489184'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-azure-conda-clean,azure,{},conda-recipes/azure.clean.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
conda-osx-x64-cpu-py3,failure,['https://github.com/ursacomputing/crossbow/runs/34458410359'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-12-16-0-azure-conda-osx-x64-cpu-py3,azure,{'config': 'osx_64_'},conda-recipes/azure.osx.yml,da3c6dde44575d3b68a20a0493bd3e9a1588aa14
