task_name,task_status,build_links,crossbow_branch_url,ci_system,extra_params,template,arrow_commit
almalinux-8-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784201577/jobs/8505386842'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-almalinux-8-amd64,github,"{'architecture': 'amd64', 'target': 'almalinux-8', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
almalinux-8-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784200956/jobs/8505385269'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-almalinux-8-arm64,github,"{'architecture': 'arm64', 'target': 'almalinux-8-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
almalinux-9-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784213711/jobs/8505414664'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-almalinux-9-amd64,github,"{'architecture': 'amd64', 'target': 'almalinux-9', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
almalinux-9-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784212819/jobs/8505412492'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-almalinux-9-arm64,github,"{'architecture': 'arm64', 'target': 'almalinux-9-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
amazon-linux-2-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784214234/jobs/8505415802'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-amazon-linux-2-amd64,github,"{'architecture': 'amd64', 'target': 'amazon-linux-2', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
amazon-linux-2-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784214883/jobs/8505417392'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-amazon-linux-2-arm64,github,"{'architecture': 'arm64', 'target': 'amazon-linux-2-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
centos-7-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784209986/jobs/8505405812'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-centos-7-amd64,github,"{'architecture': 'amd64', 'target': 'centos-7', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
centos-8-stream-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784206982/jobs/8505398896'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-centos-8-stream-amd64,github,"{'architecture': 'amd64', 'target': 'centos-8-stream', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
centos-8-stream-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784214499/jobs/8505416391'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-centos-8-stream-arm64,github,"{'architecture': 'arm64', 'target': 'centos-8-stream-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
centos-9-stream-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784212645/jobs/8505412214'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-centos-9-stream-amd64,github,"{'architecture': 'amd64', 'target': 'centos-9-stream', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
centos-9-stream-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784200487/jobs/8505384093'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-centos-9-stream-arm64,github,"{'architecture': 'arm64', 'target': 'centos-9-stream-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
conan-maximum,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784213047/jobs/8505413132'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-conan-maximum,github,"{'flags': '-e ARROW_CONAN_PARQUET=True -e ARROW_CONAN_WITH_BROTLI=True -e ARROW_CONAN_WITH_BZ2=True -e ARROW_CONAN_WITH_FLIGHT_RPC=True -e ARROW_CONAN_WITH_GLOG=True -e ARROW_CONAN_WITH_JEMALLOC=True -e ARROW_CONAN_WITH_JSON=True -e ARROW_CONAN_WITH_LZ4=True -e ARROW_CONAN_WITH_SNAPPY=True -e ARROW_CONAN_WITH_ZSTD=True', 'image': 'conan'}",docker-tests/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
conan-minimum,success,['https://github.com/ursacomputing/crossbow/actions/runs/4784203438/jobs/8505390963'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-github-conan-minimum,github,{'image': 'conan'},docker-tests/github.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
conda-clean,success,['https://github.com/ursacomputing/crossbow/runs/12968495408'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-azure-conda-clean,azure,{},conda-recipes/azure.clean.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
conda-linux-aarch64-cpu-py3,success,['https://github.com/ursacomputing/crossbow/runs/12973480220'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-azure-conda-linux-aarch64-cpu-py3,azure,{'config': 'linux_aarch64_cuda_compiler_versionNone'},conda-recipes/azure.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
conda-linux-aarch64-cpu-r42,success,['https://github.com/ursacomputing/crossbow/runs/12973320328'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-azure-conda-linux-aarch64-cpu-r42,azure,"{'config': 'linux_aarch64_cuda_compiler_versionNone', 'r_config': 'linux_aarch64_r_base4.2'}",conda-recipes/azure.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
conda-linux-ppc64le-cpu-py3,success,['https://github.com/ursacomputing/crossbow/runs/12970936017'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2023-04-24-0-azure-conda-linux-ppc64le-cpu-py3,azure,{'config': 'linux_ppc64le_cuda_compiler_versionNone'},conda-recipes/azure.linux.yml,cd14e2019ce93e1d6ffadc2556cc4275eeadd9f2
