task_name,task_status,build_links,crossbow_branch_url,ci_system,extra_params,template,arrow_commit
almalinux-8-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9853695158/job/27204792098'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-almalinux-8-amd64,github,"{'architecture': 'amd64', 'target': 'almalinux-8', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
almalinux-8-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9853695754/job/27204796187'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-almalinux-8-arm64,github,"{'architecture': 'arm64', 'target': 'almalinux-8-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
almalinux-9-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9853695765/job/27204796175'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-almalinux-9-amd64,github,"{'architecture': 'amd64', 'target': 'almalinux-9', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
almalinux-9-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9853695035/job/27204790336'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-almalinux-9-arm64,github,"{'architecture': 'arm64', 'target': 'almalinux-9-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
amazon-linux-2023-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9853695807/job/27204796417'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-amazon-linux-2023-amd64,github,"{'architecture': 'amd64', 'target': 'amazon-linux-2023', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
amazon-linux-2023-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9853695261/job/27204792106'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-amazon-linux-2023-arm64,github,"{'architecture': 'arm64', 'target': 'amazon-linux-2023-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
centos-7-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9853695372/job/27204792631'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-centos-7-amd64,github,"{'architecture': 'amd64', 'target': 'centos-7', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
centos-8-stream-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9853695295/job/27204792319'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-centos-8-stream-amd64,github,"{'architecture': 'amd64', 'target': 'centos-8-stream', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
centos-8-stream-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9853695365/job/27204792612'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-centos-8-stream-arm64,github,"{'architecture': 'arm64', 'target': 'centos-8-stream-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
centos-9-stream-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9853694820/job/27204788592'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-centos-9-stream-amd64,github,"{'architecture': 'amd64', 'target': 'centos-9-stream', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
centos-9-stream-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/9853694896/job/27204789051'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-centos-9-stream-arm64,github,"{'architecture': 'arm64', 'target': 'centos-9-stream-aarch64', 'task_namespace': 'yum', 'upload_extensions': ['.rpm']}",linux-packages/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
conan-maximum,failure,['https://github.com/ursacomputing/crossbow/actions/runs/9853695026/job/27204790359'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-conan-maximum,github,"{'flags': '-e ARROW_CONAN_PARQUET=True -e ARROW_CONAN_WITH_BROTLI=True -e ARROW_CONAN_WITH_BZ2=True -e ARROW_CONAN_WITH_FLIGHT_RPC=True -e ARROW_CONAN_WITH_GLOG=True -e ARROW_CONAN_WITH_JEMALLOC=True -e ARROW_CONAN_WITH_JSON=True -e ARROW_CONAN_WITH_LZ4=True -e ARROW_CONAN_WITH_SNAPPY=True -e ARROW_CONAN_WITH_ZSTD=True', 'image': 'conan'}",docker-tests/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
conan-minimum,failure,['https://github.com/ursacomputing/crossbow/actions/runs/9853695461/job/27204794171'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-github-conan-minimum,github,{'image': 'conan'},docker-tests/github.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
conda-clean,success,['https://github.com/ursacomputing/crossbow/runs/27204908331'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-azure-conda-clean,azure,{},conda-recipes/azure.clean.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
conda-linux-aarch64-cpu-py3,failure,['https://github.com/ursacomputing/crossbow/runs/27205405970'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-azure-conda-linux-aarch64-cpu-py3,azure,{'config': 'linux_aarch64_cuda_compiler_versionNone'},conda-recipes/azure.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
conda-linux-aarch64-cuda-py3,failure,['https://github.com/ursacomputing/crossbow/runs/27205196654'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-azure-conda-linux-aarch64-cuda-py3,azure,{'config': 'linux_aarch64_cuda_compiler_version11.2'},conda-recipes/azure.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
conda-linux-ppc64le-cpu-py3,failure,['https://github.com/ursacomputing/crossbow/runs/27205640824'],https://github.com/ursacomputing/crossbow/tree/nightly-packaging-2024-07-09-0-azure-conda-linux-ppc64le-cpu-py3,azure,{'config': 'linux_ppc64le_cuda_compiler_versionNone'},conda-recipes/azure.linux.yml,8fc40fc02116482603c28edbba496305a0b8b0e6
