task_name,task_status,build_links,crossbow_branch_url,ci_system,extra_params,template,arrow_commit
verify-rc-source-cpp-linux-almalinux-10-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828724/job/64004373412'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-cpp-linux-almalinux-10-amd64,github,"{'env': {'ALMALINUX': '10'}, 'target': 'cpp', 'distro': 'almalinux'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-cpp-linux-conda-latest-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140829487/job/64004375983'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-cpp-linux-conda-latest-amd64,github,"{'env': {'CONDA': 'latest'}, 'target': 'cpp', 'distro': 'conda'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-cpp-linux-ubuntu-22.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140827572/job/64004369816'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-cpp-linux-ubuntu-22.04-amd64,github,"{'env': {'UBUNTU': '22.04'}, 'target': 'cpp', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-cpp-linux-ubuntu-24.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140827633/job/64004369765'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-cpp-linux-ubuntu-24.04-amd64,github,"{'env': {'UBUNTU': '24.04'}, 'target': 'cpp', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-cpp-macos-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828657/job/64004373131'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-cpp-macos-amd64,github,"{'target': 'cpp', 'github_runner': 'macos-15-intel'}",verify-rc/github.macos.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-cpp-macos-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140827542/job/64004369846'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-cpp-macos-arm64,github,"{'env': {'ARROW_FLIGHT': 0, 'ARROW_GANDIVA': 0, 'PYTEST_ADDOPTS': ""-k 'not test_cancellation'""}, 'target': 'cpp', 'github_runner': 'macos-14'}",verify-rc/github.macos.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-cpp-macos-conda-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828978/job/64004374017'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-cpp-macos-conda-amd64,github,"{'target': 'cpp', 'use_conda': True, 'github_runner': 'macos-15-intel'}",verify-rc/github.macos.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-integration-linux-almalinux-10-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140829458/job/64004375911'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-integration-linux-almalinux-10-amd64,github,"{'env': {'ALMALINUX': '10'}, 'target': 'integration', 'distro': 'almalinux'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-integration-linux-conda-latest-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828165/job/64004371441'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-integration-linux-conda-latest-amd64,github,"{'env': {'CONDA': 'latest'}, 'target': 'integration', 'distro': 'conda'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-integration-linux-ubuntu-22.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828188/job/64004371569'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-integration-linux-ubuntu-22.04-amd64,github,"{'env': {'UBUNTU': '22.04'}, 'target': 'integration', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-integration-linux-ubuntu-24.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140829322/job/64004375161'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-integration-linux-ubuntu-24.04-amd64,github,"{'env': {'UBUNTU': '24.04'}, 'target': 'integration', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-integration-macos-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828497/job/64004372653'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-integration-macos-amd64,github,"{'target': 'integration', 'github_runner': 'macos-15-intel'}",verify-rc/github.macos.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-integration-macos-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140827932/job/64004370932'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-integration-macos-arm64,github,"{'env': {'ARROW_FLIGHT': 0, 'ARROW_GANDIVA': 0, 'PYTEST_ADDOPTS': ""-k 'not test_cancellation'""}, 'target': 'integration', 'github_runner': 'macos-14'}",verify-rc/github.macos.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-integration-macos-conda-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140829461/job/64004375927'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-integration-macos-conda-amd64,github,"{'target': 'integration', 'use_conda': True, 'github_runner': 'macos-15-intel'}",verify-rc/github.macos.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-python-linux-almalinux-10-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828859/job/64004373814'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-python-linux-almalinux-10-amd64,github,"{'env': {'ALMALINUX': '10'}, 'target': 'python', 'distro': 'almalinux'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-python-linux-conda-latest-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140829211/job/64004374771'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-python-linux-conda-latest-amd64,github,"{'env': {'CONDA': 'latest'}, 'target': 'python', 'distro': 'conda'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-python-linux-ubuntu-22.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828862/job/64004373711'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-python-linux-ubuntu-22.04-amd64,github,"{'env': {'UBUNTU': '22.04'}, 'target': 'python', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-python-linux-ubuntu-24.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828228/job/64004371651'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-python-linux-ubuntu-24.04-amd64,github,"{'env': {'UBUNTU': '24.04'}, 'target': 'python', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-python-macos-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828927/job/64004373949'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-python-macos-amd64,github,"{'target': 'python', 'github_runner': 'macos-15-intel'}",verify-rc/github.macos.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-python-macos-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140827821/job/64004372179'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-python-macos-arm64,github,"{'env': {'ARROW_FLIGHT': 0, 'ARROW_GANDIVA': 0, 'PYTEST_ADDOPTS': ""-k 'not test_cancellation'""}, 'target': 'python', 'github_runner': 'macos-14'}",verify-rc/github.macos.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-python-macos-conda-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828011/job/64004370992'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-python-macos-conda-amd64,github,"{'target': 'python', 'use_conda': True, 'github_runner': 'macos-15-intel'}",verify-rc/github.macos.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-ruby-linux-almalinux-10-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140827562/job/64004369874'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-ruby-linux-almalinux-10-amd64,github,"{'env': {'ALMALINUX': '10'}, 'target': 'ruby', 'distro': 'almalinux'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-ruby-linux-conda-latest-amd64,failure,['https://github.com/ursacomputing/crossbow/actions/runs/22140827755/job/64004370366'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-ruby-linux-conda-latest-amd64,github,"{'env': {'CONDA': 'latest'}, 'target': 'ruby', 'distro': 'conda'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-ruby-linux-ubuntu-22.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828919/job/64004374058'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-ruby-linux-ubuntu-22.04-amd64,github,"{'env': {'UBUNTU': '22.04'}, 'target': 'ruby', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-ruby-linux-ubuntu-24.04-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140829075/job/64004374654'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-ruby-linux-ubuntu-24.04-amd64,github,"{'env': {'UBUNTU': '24.04'}, 'target': 'ruby', 'distro': 'ubuntu'}",verify-rc/github.linux.amd64.docker.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-ruby-macos-amd64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828600/job/64004372982'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-ruby-macos-amd64,github,"{'target': 'ruby', 'github_runner': 'macos-15-intel'}",verify-rc/github.macos.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-ruby-macos-arm64,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140827968/job/64004370860'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-ruby-macos-arm64,github,"{'env': {'ARROW_FLIGHT': 0, 'ARROW_GANDIVA': 0, 'PYTEST_ADDOPTS': ""-k 'not test_cancellation'""}, 'target': 'ruby', 'github_runner': 'macos-14'}",verify-rc/github.macos.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
verify-rc-source-windows,success,['https://github.com/ursacomputing/crossbow/actions/runs/22140828220/job/64004371661'],https://github.com/ursacomputing/crossbow/tree/nightly-release-2026-02-18-0-github-verify-rc-source-windows,github,"{'env': {'PYARROW_TEST_GDB': 'OFF'}, 'script': 'verify-release-candidate.bat', 'timeout': 120}",verify-rc/github.win.yml,60800272abec99f12ce7c1fc0a16a539e1a03b2d
